Ticker,Date,Price Open,Price Low,Price High,Price Close,Volume
ACG1V,8/3/2007,10.815285,10.5989793,10.815285,10.815285,1747
ACG1V,9/3/2007,10.6710812,10.6710812,10.8873869,10.7431831,2345
ACG1V,12/3/2007,10.815285,10.815285,10.815285,10.815285,1331
ACG1V,13/3/2007,10.7431831,10.5268774,10.815285,10.6710812,3217
ACG1V,14/3/2007,10.5268774,10.3826736,10.6710812,10.5268774,8958
ACG1V,15/3/2007,10.6710812,10.5989793,10.815285,10.815285,6600
ACG1V,16/3/2007,11.1036926,11.0315907,11.4642021,11.3199983,16946
ACG1V,19/3/2007,12.1,11.5,12.3,11.7,63753
ACG1V,20/3/2007,11.7,10.6,11.7,10.9,25357
ACG1V,21/3/2007,10.8,10.4,10.9,10.7,22303
ACG1V,22/3/2007,10.8,10.2,10.9,10.3,23215
ACG1V,23/3/2007,10.3,10,10.4,10,39789
ACG1V,26/3/2007,9.9,9.1,9.9,9.2,57820
ACG1V,27/3/2007,9.2,8.9,9.3,8.9,15835
ACG1V,28/3/2007,8.9,8.8,9.2,8.9,44180
ACG1V,29/3/2007,8.9,8.7,9,8.7,78461
ACG1V,30/3/2007,8.8,8.8,9,8.9,40839
ACG1V,2/4/2007,9,8.8,9,8.9,59917
ACG1V,3/4/2007,8.9,8.8,9,8.8,79185
ACG1V,4/4/2007,8.9,8.9,9.3,9.2,31829
ACG1V,5/4/2007,9.2,8.9,9.2,9.1,14560
ACG1V,10/4/2007,9.1,9,9.1,9,3740
ACG1V,11/4/2007,9,8.7,9,8.7,12840
ACG1V,12/4/2007,8.7,8.5,8.8,8.5,19917
ACG1V,13/4/2007,8.6,8.3,8.6,8.5,14557
ACG1V,16/4/2007,8.5,8.2,8.5,8.2,10403
ACG1V,17/4/2007,8.2,7.8,8.3,7.9,19228
ACG1V,18/4/2007,7.8,7.6,7.8,7.8,9107
ACG1V,19/4/2007,7.7,7.5,7.7,7.5,12763
ACG1V,20/4/2007,7.5,7.5,7.9,7.9,20285
ACG1V,23/4/2007,7.9,7.7,7.9,7.8,7009
ACG1V,24/4/2007,7.7,7.5,7.7,7.5,24450
ACG1V,25/4/2007,7.6,7.5,7.7,7.5,3259
ACG1V,26/4/2007,7.5,7.5,7.8,7.6,8142
ACG1V,27/4/2007,7.6,7.4,7.7,7.4,31612
ACG1V,30/4/2007,7.5,7.5,7.6,7.6,2324
ACG1V,2/5/2007,7.5,7.2,7.5,7.3,13270
ACG1V,3/5/2007,7.5,7.3,7.6,7.3,18281
ACG1V,4/5/2007,6.5,6,6.7,6.5,71309
ACG1V,7/5/2007,6.6,6.4,6.8,6.5,31491
ACG1V,8/5/2007,6.5,5.9,6.5,6,52343
ACG1V,9/5/2007,6.2,6,6.2,6,10202
ACG1V,10/5/2007,6.1,5.4,6.1,5.6,80762
ACG1V,11/5/2007,5.7,4.9,5.7,5.2,99975
ACG1V,14/5/2007,5.3,5.2,5.5,5.4,36029
ACG1V,15/5/2007,5.4,5.3,5.4,5.3,11812
ACG1V,16/5/2007,5.4,5.2,5.5,5.4,48353
ACG1V,18/5/2007,5.5,5.3,5.5,5.3,11589
ACG1V,21/5/2007,5.3,5.3,5.4,5.3,6664
ACG1V,22/5/2007,5.3,5.3,5.6,5.4,26128
ACG1V,23/5/2007,5.5,5.4,5.6,5.4,14680
ACG1V,24/5/2007,5.4,5.3,5.4,5.4,19948
ACG1V,25/5/2007,5.5,5.2,5.5,5.3,65923
ACG1V,28/5/2007,5.4,5.2,5.4,5.2,25562
ACG1V,29/5/2007,5.2,5.2,5.4,5.3,19280
ACG1V,30/5/2007,5.3,5.2,5.3,5.2,18004
ACG1V,31/5/2007,5.3,5.2,5.3,5.3,9067
ACG1V,1/6/2007,5.4,5.3,5.5,5.4,123723
ACG1V,4/6/2007,5.4,5.3,5.4,5.4,17797
ACG1V,5/6/2007,5.4,5.2,5.4,5.2,59094
ACG1V,6/6/2007,5.2,5.1,5.3,5.2,155616
ACG1V,7/6/2007,5.2,5.1,5.2,5.1,15774
ACG1V,8/6/2007,5.1,4.9,5.1,5.1,64075
ACG1V,11/6/2007,5.1,5,5.2,5.2,36459
ACG1V,12/6/2007,5.2,5.2,5.3,5.2,22969
ACG1V,13/6/2007,5.2,5.1,5.2,5.2,6249
ACG1V,14/6/2007,5.3,5.2,5.3,5.2,82273
ACG1V,15/6/2007,5.3,5,5.3,5.2,17043
ACG1V,18/6/2007,5.2,5,5.3,5.2,9374
ACG1V,19/6/2007,5.2,5,5.2,5.1,36504
ACG1V,20/6/2007,4.5,3.8,4.6,4.1,543466
ACG1V,21/6/2007,4.1,3.8,4.1,4,129182
ACG1V,25/6/2007,4,3.7,4,3.8,54735
ACG1V,26/6/2007,3.8,3.6,3.8,3.6,89480
ACG1V,27/6/2007,3.7,3.6,3.9,3.8,46734
ACG1V,28/6/2007,3.8,3.7,3.9,3.8,19626
ACG1V,29/6/2007,3.9,3.8,4,4,14764
ACG1V,2/7/2007,4,3.9,4.1,4.1,60208
ACG1V,3/7/2007,4.1,3.9,4.1,4,68974
ACG1V,4/7/2007,4,3.9,4.1,4,28682
ACG1V,5/7/2007,4.1,4,4.1,4.1,13834
ACG1V,6/7/2007,4.1,4,4.2,4.1,18835
ACG1V,9/7/2007,4.1,4,4.1,4.1,3819
ACG1V,10/7/2007,4.1,4,4.2,4,15705
ACG1V,11/7/2007,4.1,4,4.1,4,28026
ACG1V,12/7/2007,4.1,4,4.1,4,9750
ACG1V,13/7/2007,4.1,4,4.1,4.1,3477
ACG1V,16/7/2007,4.1,4,4.1,4.1,1579
ACG1V,17/7/2007,4.1,3.9,4.1,4,25936
ACG1V,18/7/2007,4,3.9,4,3.9,674
ACG1V,19/7/2007,4,3.9,4,3.9,7916
ACG1V,20/7/2007,3.9,3.9,4,3.9,5798
ACG1V,23/7/2007,3.9,3.8,3.9,3.8,2853
ACG1V,24/7/2007,3.8,3.8,3.9,3.8,6360
ACG1V,25/7/2007,3.9,3.2,3.9,3.3,122076
ACG1V,26/7/2007,3.3,3,3.3,3.2,102801
ACG1V,27/7/2007,3.2,3.1,3.3,3.2,27924
ACG1V,30/7/2007,3.2,3.2,3.3,3.3,2554
ACG1V,31/7/2007,3.3,3.3,3.4,3.4,32881
ACG1V,1/8/2007,3.4,3.4,3.5,3.4,9771
ACG1V,2/8/2007,3.4,3.3,3.5,3.4,2132
ACG1V,3/8/2007,3.5,3.4,3.6,3.4,43353
ACG1V,6/8/2007,3.4,3.4,3.6,3.6,5679
ACG1V,7/8/2007,3.6,3.4,3.6,3.4,5900
ACG1V,8/8/2007,3.6,3.4,3.6,3.4,28190
ACG1V,9/8/2007,3.3,3.1,3.4,3.2,96209
ACG1V,10/8/2007,3.1,3.1,3.2,3.2,6269
ACG1V,13/8/2007,3.2,3.2,3.3,3.3,42469
ACG1V,14/8/2007,3.3,3.3,3.4,3.4,6543
ACG1V,15/8/2007,3.4,3.3,3.4,3.4,3880
ACG1V,16/8/2007,3.3,3.2,3.3,3.2,15681
ACG1V,17/8/2007,3.3,3.3,3.5,3.3,30076
ACG1V,20/8/2007,3.5,3,3.5,3.1,209682
ACG1V,21/8/2007,3.1,3,3.2,3.1,204988
ACG1V,22/8/2007,3,3,3.1,3,73759
ACG1V,23/8/2007,3.1,3,3.1,3,54856
ACG1V,24/8/2007,3.2,3.1,3.2,3.1,35340
ACG1V,27/8/2007,3.2,3,3.2,3.1,256151
ACG1V,28/8/2007,3,2.9,3.1,3,29403
ACG1V,29/8/2007,3,2.9,3.1,2.9,16787
ACG1V,30/8/2007,3,2.9,3,2.9,48539
ACG1V,31/8/2007,3,2.9,3,3,846
ACG1V,3/9/2007,3,2.9,3,3,1808
ACG1V,4/9/2007,3,2.9,3,3,7849
ACG1V,5/9/2007,3,2.9,3,2.9,37467
ACG1V,6/9/2007,2.9,2.9,3,3,22364
ACG1V,7/9/2007,3,2.9,3,2.9,86499
ACG1V,10/9/2007,2.9,2.8,3,2.9,8748
ACG1V,11/9/2007,2.8,2.8,3,2.9,26611
ACG1V,12/9/2007,2.9,2.9,3,3,5521
ACG1V,13/9/2007,2.9,2.9,3,3,758
ACG1V,14/9/2007,2.9,2.9,3,3,6966
ACG1V,17/9/2007,3,2.9,3,2.9,3344
ACG1V,18/9/2007,2.9,2.9,3,3,2699
ACG1V,19/9/2007,3,2.9,3,3,36470
ACG1V,20/9/2007,3,2.9,3,2.9,4210
ACG1V,21/9/2007,2.9,2.9,3.1,3,21643
ACG1V,24/9/2007,3,2.9,3,2.9,2412
ACG1V,25/9/2007,3,2.9,3,3,3949
ACG1V,26/9/2007,3,2.9,3,3,4379
ACG1V,27/9/2007,3,2.9,3,3,15034
ACG1V,28/9/2007,3,3,3.1,3.1,4261
ACG1V,1/10/2007,3.1,3,3.1,3.1,5496
ACG1V,2/10/2007,3.1,2.5,3.1,2.6,163382
ACG1V,3/10/2007,2.7,2.3,2.7,2.5,90921
ACG1V,4/10/2007,2.5,2.4,2.6,2.5,19443
ACG1V,5/10/2007,2.5,2.4,2.7,2.6,74375
ACG1V,8/10/2007,2.6,2.5,2.7,2.7,16311
ACG1V,9/10/2007,2.7,2.5,2.7,2.6,6893
ACG1V,10/10/2007,2.7,2.5,2.7,2.7,10167
ACG1V,11/10/2007,2.7,2.6,3,2.9,55111
ACG1V,12/10/2007,2.9,2.8,3,2.8,22629
ACG1V,15/10/2007,2.9,2.8,2.9,2.8,9469
ACG1V,16/10/2007,2.9,2.7,2.9,2.7,6594
ACG1V,17/10/2007,2.8,2.7,2.9,2.7,1281
ACG1V,18/10/2007,2.9,2.7,2.9,2.7,9349
ACG1V,19/10/2007,2.7,2.7,2.8,2.7,6911
ACG1V,22/10/2007,2.7,2.6,2.7,2.7,3549
ACG1V,23/10/2007,2.7,2.6,2.7,2.7,15012
ACG1V,24/10/2007,2.6,2.6,2.8,2.6,5479
ACG1V,25/10/2007,2.8,2.6,2.8,2.6,10593
ACG1V,26/10/2007,2.7,2.5,2.7,2.5,7448
ACG1V,29/10/2007,2.6,2.6,2.8,2.7,18328
ACG1V,30/10/2007,2.6,2.5,2.9,2.8,67545
ACG1V,31/10/2007,2.8,2.5,2.9,2.6,119231
ACG1V,1/11/2007,2.6,2.5,2.7,2.5,64297
ACG1V,2/11/2007,2.6,2.5,2.6,2.6,20169
ACG1V,5/11/2007,2.6,2.5,2.6,2.5,8878
ACG1V,6/11/2007,2.6,2.5,2.6,2.5,2740
ACG1V,7/11/2007,2.6,2.5,2.7,2.6,13110
ACG1V,8/11/2007,2.6,2.5,3.1,2.8,66885
ACG1V,9/11/2007,2.8,2.6,2.9,2.7,69007
ACG1V,12/11/2007,2.7,2.4,2.7,2.5,74378
ACG1V,13/11/2007,2.4,2.2,2.5,2.3,84672
ACG1V,14/11/2007,2.3,2.3,2.4,2.3,15714
ACG1V,15/11/2007,2.2,1.7,2.2,1.8,77990
ACG1V,16/11/2007,1.7,1.2,1.7,1.3,407105
ACG1V,19/11/2007,1.4,1.3,1.5,1.4,217267
ACG1V,20/11/2007,1.3,1.3,1.4,1.4,67071
ACG1V,21/11/2007,1.4,1.3,1.4,1.4,4357
ACG1V,22/11/2007,1.3,1.2,1.4,1.3,80738
ACG1V,23/11/2007,1.4,1.3,1.5,1.5,254373
ACG1V,26/11/2007,1.5,1.4,1.7,1.6,205124
ACG1V,27/11/2007,1.6,1.5,1.6,1.5,20390
ACG1V,28/11/2007,1.6,1.5,1.6,1.6,14878
ACG1V,29/11/2007,1.6,1.5,1.6,1.6,8099
ACG1V,30/11/2007,1.6,1.5,1.6,1.5,7413
ACG1V,3/12/2007,1.6,1.5,1.6,1.6,27685
ACG1V,4/12/2007,1.6,1.4,1.6,1.4,23400
ACG1V,5/12/2007,1.4,1.4,1.5,1.5,10445
ACG1V,7/12/2007,1.4,1.4,1.5,1.4,4403
ACG1V,10/12/2007,1.5,1.4,1.5,1.4,25994
ACG1V,11/12/2007,1.4,1.4,1.5,1.4,14673
ACG1V,12/12/2007,1.4,1.4,1.4,1.4,10910
ACG1V,13/12/2007,1.4,1.3,1.4,1.4,22998
ACG1V,14/12/2007,1.4,1.4,1.5,1.4,10753
ACG1V,17/12/2007,1.4,1.3,1.4,1.3,31050
ACG1V,18/12/2007,1.3,1.3,1.4,1.3,39675
ACG1V,19/12/2007,1.3,1.2,1.3,1.3,34125
ACG1V,20/12/2007,1.3,1.2,1.3,1.2,21772
ACG1V,21/12/2007,1.2,1,1.3,1.1,241412
ACG1V,27/12/2007,1.1,1,1.1,1,99241
ACG1V,28/12/2007,1,1,1.2,1.1,101244
ACG1V,2/1/2008,1.1,1.1,1.2,1.1,21315
ACG1V,3/1/2008,1.2,1.1,1.2,1.2,672
ACG1V,4/1/2008,1.2,1.1,1.2,1.2,5614
ACG1V,7/1/2008,1.2,1.1,1.2,1.1,7824
ACG1V,8/1/2008,1.2,1.1,1.3,1.1,23076
ACG1V,9/1/2008,1.1,1.1,1.2,1.2,12905
ACG1V,10/1/2008,1.2,1.1,1.2,1.2,10464
ACG1V,11/1/2008,1.1,1.1,1.2,1.2,5184
ACG1V,14/1/2008,1.2,1.1,1.2,1.2,15722
ACG1V,15/1/2008,1.1,1.1,1.2,1.2,630
ACG1V,16/1/2008,1.2,1.1,1.2,1.1,8489
ACG1V,17/1/2008,1.1,1.1,1.1,1.1,19039
ACG1V,18/1/2008,1.2,1,1.2,1,69921
ACG1V,21/1/2008,1.1,0.9,1.1,1,14915
ACG1V,22/1/2008,1,0.8,1,0.9,108227
ACG1V,23/1/2008,0.9,0.7,0.9,0.8,81051
ACG1V,24/1/2008,0.9,0.8,0.9,0.9,8300
ACG1V,25/1/2008,0.9,0.9,0.9,0.9,2077
ACG1V,28/1/2008,0.8,0.8,0.9,0.9,69396
ACG1V,29/1/2008,0.9,0.8,0.9,0.8,2599
ACG1V,30/1/2008,0.9,0.9,1,1,80208
ACG1V,31/1/2008,1,0.9,1,1,23573
ACG1V,1/2/2008,1,0.9,1,1,149
ACG1V,4/2/2008,1,0.9,1,0.9,5755
ACG1V,5/2/2008,1,0.9,1,0.9,7699
ACG1V,6/2/2008,1,1,1,1,99
ACG1V,7/2/2008,1,0.9,1,1,7249
ACG1V,8/2/2008,1,0.9,1,1,4997
ACG1V,11/2/2008,1,0.9,1,0.9,11482
ACG1V,12/2/2008,0.9,0.9,1,1,6559
ACG1V,13/2/2008,0.9,0.9,1,1,5670
ACG1V,14/2/2008,0.9,0.9,1,0.9,1309
ACG1V,15/2/2008,0.9,0.9,1,0.9,5516
ACG1V,18/2/2008,0.9,0.9,0.9,0.9,15353
ACG1V,19/2/2008,0.9,0.9,1,0.9,2055
ACG1V,20/2/2008,1,1,1,1,4344
ACG1V,21/2/2008,1,1,1,1,599
ACG1V,22/2/2008,1,1,1.1,1.1,31253
ACG1V,25/2/2008,1,1,1,1,9314
ACG1V,26/2/2008,1.1,1,1.1,1.1,1039
ACG1V,27/2/2008,1.1,1,1.1,1,9773
ACG1V,28/2/2008,1.1,1,1.1,1.1,929
ACG1V,29/2/2008,1.1,1.1,1.1,1.1,9890
ACG1V,3/3/2008,1.1,1.1,1.1,1.1,6929
ACG1V,4/3/2008,1,0.9,1.1,1.1,12120
ACG1V,5/3/2008,1,1,1.1,1.1,499
ACG1V,6/3/2008,1,1,1.1,1.1,2812
ACG1V,7/3/2008,1,1,1,1,3899
ACG1V,10/3/2008,1.1,1,1.1,1.1,1219
ACG1V,11/3/2008,1.1,1,1.1,1,12531
ACG1V,12/3/2008,1.1,1,1.1,1.1,1647
ACG1V,13/3/2008,1.1,1,1.1,1,7846
ACG1V,14/3/2008,1.1,1,1.1,1,14439
ACG1V,17/3/2008,1,1,1,1,40494
ACG1V,18/3/2008,1,1,1,1,1099
ACG1V,19/3/2008,1,1,1,1,2499
ACG1V,20/3/2008,1,1,1,1,1349
ACG1V,25/3/2008,1.1,1,1.1,1,4149
ACG1V,27/3/2008,1,1,1,1,2999
ACG1V,28/3/2008,1,1,1.1,1.1,849
ACG1V,31/3/2008,1.1,1,1.1,1,7922
ACG1V,1/4/2008,1.1,1.1,1.1,1.1,1626
ACG1V,2/4/2008,1.1,1,1.1,1.1,1570
ACG1V,3/4/2008,1.1,1,1.1,1,6449
ACG1V,7/4/2008,1,1,1.1,1.1,1999
ACG1V,8/4/2008,1.1,1,1.1,1,25228
ACG1V,9/4/2008,1,1,1,1,34750
ACG1V,10/4/2008,1,1,1,1,20044.5
ACG1V,11/4/2008,1,1,1,1,5339
ACG1V,14/4/2008,1.1,0.9,1.1,1,9000
ACG1V,15/4/2008,1,1,1,1,4729
ACG1V,16/4/2008,1,1,1.1,1,3669
ACG1V,17/4/2008,1,1,1.1,1,11240
ACG1V,18/4/2008,1,1,1,1,12784
ACG1V,21/4/2008,1.1,1.1,1.1,1.1,204
ACG1V,22/4/2008,1.1,1,1.1,1,2334
ACG1V,23/4/2008,1.1,1,1.1,1,579
ACG1V,24/4/2008,1.1,1,1.1,1,1704
ACG1V,25/4/2008,1,1,1.1,1.1,9389
ACG1V,28/4/2008,1,1,1.1,1,4225
ACG1V,29/4/2008,1.1,1,1.1,1,2227
ACG1V,30/4/2008,1.1,1,1.1,1.1,76919
ACG1V,2/5/2008,1,1,1.1,1.1,8200
ACG1V,5/5/2008,1.1,1,1.1,1.1,4684
ACG1V,6/5/2008,1.1,1,1.1,1,1399
ACG1V,7/5/2008,1.1,1,1.1,1,5232
ACG1V,8/5/2008,1.1,1,1.1,1.1,3199
ACG1V,9/5/2008,1,1,1,1,203
ACG1V,12/5/2008,1.1,1,1.1,1,5449
ACG1V,13/5/2008,1.1,1,1.1,1,204
ACG1V,14/5/2008,1.1,1.1,1.1,1.1,16519
ACG1V,15/5/2008,1.2,1.1,1.2,1.1,55550
ACG1V,16/5/2008,1.2,1.1,1.2,1.1,8189
ACG1V,19/5/2008,1.1,1.1,1.2,1.2,2709
ACG1V,20/5/2008,1.2,1.1,1.2,1.1,1969
ACG1V,21/5/2008,1.2,1.2,1.2,1.2,199
ACG1V,22/5/2008,1.1,1.1,1.2,1.1,2839
ACG1V,23/5/2008,1.2,1.1,1.2,1.2,450
ACG1V,26/5/2008,1.2,1.1,1.2,1.2,7637
ACG1V,28/5/2008,1.1,1.1,1.2,1.2,1749
ACG1V,29/5/2008,1.1,1.1,1.2,1.2,2151
ACG1V,30/5/2008,1.2,1.1,1.2,1.1,801
ACG1V,2/6/2008,1.1,1.1,1.1,1.1,1999
ACG1V,3/6/2008,1.1,1.1,1.1,1.1,2149
ACG1V,4/6/2008,1.2,1.1,1.2,1.1,3594
ACG1V,5/6/2008,1.1,1.1,1.2,1.2,9849
ACG1V,9/6/2008,1.1,1.1,1.1,1.1,999
ACG1V,10/6/2008,1.1,1.1,1.1,1.1,5784
ACG1V,11/6/2008,1.1,1,1.2,1,19455
ACG1V,12/6/2008,1.1,1.1,1.1,1.1,7949
ACG1V,13/6/2008,1.2,1.1,1.2,1.1,3222
ACG1V,16/6/2008,1.2,1.1,1.2,1.1,180
ACG1V,17/6/2008,1.1,1.1,1.1,1.1,1599
ACG1V,18/6/2008,1.2,1.2,1.2,1.2,1089
ACG1V,19/6/2008,1.2,1.1,1.2,1.1,749
ACG1V,24/6/2008,1,1,1.1,1,4329
ACG1V,25/6/2008,1,1,1,1,2899
ACG1V,26/6/2008,1,1,1.1,1,1593
ACG1V,27/6/2008,1,1,1,1,7749
ACG1V,30/6/2008,1,0.9,1,1,6775
ACG1V,1/7/2008,0.9,0.9,1,1,1209
ACG1V,2/7/2008,1,1,1,1,2719
ACG1V,4/7/2008,1,1,1,1,472
ACG1V,8/7/2008,1,1,1,1,699
ACG1V,10/7/2008,0.9,0.9,0.9,0.9,999
ACG1V,11/7/2008,1,1,1,1,99
ACG1V,14/7/2008,1,1,1,1,179
ACG1V,15/7/2008,1,1,1,1,1249
ACG1V,16/7/2008,1,0.9,1,1,1329
ACG1V,17/7/2008,1,1,1,1,26679
ACG1V,21/7/2008,1,1,1,1,1709
ACG1V,22/7/2008,0.9,0.9,0.9,0.9,2999
ACG1V,23/7/2008,1,1,1,1,2599
ACG1V,24/7/2008,1,0.9,1,0.9,2944
ACG1V,25/7/2008,0.9,0.9,0.9,0.9,32807
ACG1V,28/7/2008,1,0.9,1,0.9,1499
ACG1V,29/7/2008,1,1,1,1,459
ACG1V,30/7/2008,1,0.9,1,1,280
ACG1V,31/7/2008,1,1,1,1,389
ACG1V,1/8/2008,1,1,1,1,19
ACG1V,4/8/2008,1,0.9,1,1,3796
ACG1V,5/8/2008,0.9,0.9,1,1,4541
ACG1V,6/8/2008,0.9,0.9,1,1,3030
ACG1V,7/8/2008,0.9,0.8,1,1,11960
ACG1V,8/8/2008,1,0.9,1,0.9,8664
ACG1V,11/8/2008,0.9,0.9,1,0.9,3392
ACG1V,12/8/2008,1,1,1,1,1169
ACG1V,13/8/2008,1,0.9,1,0.9,7445
ACG1V,14/8/2008,0.9,0.8,1,1,27630
ACG1V,15/8/2008,1,0.9,1,0.9,5609
ACG1V,18/8/2008,0.9,0.9,1,1,6950
ACG1V,19/8/2008,0.9,0.8,1,0.9,6957
ACG1V,20/8/2008,0.9,0.8,0.9,0.9,2532
ACG1V,21/8/2008,1,0.9,1,0.9,4199
ACG1V,22/8/2008,0.9,0.9,0.9,0.9,1224
ACG1V,25/8/2008,0.9,0.9,1,0.9,2500
ACG1V,26/8/2008,0.9,0.9,0.9,0.9,3499
ACG1V,27/8/2008,0.9,0.9,0.9,0.9,9212
ACG1V,28/8/2008,0.9,0.8,1,0.9,1890
ACG1V,29/8/2008,0.9,0.9,0.9,0.9,5799
ACG1V,1/9/2008,0.9,0.8,0.9,0.9,9959
ACG1V,2/9/2008,0.8,0.8,0.9,0.9,1019
ACG1V,3/9/2008,0.8,0.8,0.9,0.9,419
ACG1V,4/9/2008,0.9,0.8,1,0.8,2550
ACG1V,5/9/2008,0.8,0.7,0.9,0.8,57691
ACG1V,8/9/2008,0.8,0.8,0.8,0.8,24259
ACG1V,9/9/2008,0.8,0.8,0.8,0.8,4252
ACG1V,10/9/2008,0.8,0.8,0.8,0.8,1219
ACG1V,11/9/2008,0.8,0.8,0.8,0.8,949
ACG1V,12/9/2008,0.8,0.7,0.8,0.8,11239
ACG1V,15/9/2008,0.8,0.7,0.8,0.8,1275
ACG1V,16/9/2008,0.8,0.7,0.8,0.7,7239
ACG1V,17/9/2008,0.7,0.7,0.7,0.7,7156
ACG1V,18/9/2008,0.8,0.8,0.8,0.8,200
ACG1V,19/9/2008,0.8,0.7,0.8,0.8,1184
ACG1V,22/9/2008,0.8,0.8,0.8,0.8,1497
ACG1V,23/9/2008,0.8,0.7,0.8,0.7,160
ACG1V,24/9/2008,0.8,0.8,0.8,0.8,114
ACG1V,25/9/2008,0.8,0.7,0.8,0.7,2000
ACG1V,26/9/2008,0.7,0.7,0.8,0.7,3764
ACG1V,29/9/2008,0.7,0.7,0.8,0.7,92894
ACG1V,30/9/2008,0.7,0.6,0.7,0.7,10217
ACG1V,1/10/2008,0.7,0.6,0.7,0.6,12809
ACG1V,2/10/2008,0.7,0.6,0.7,0.6,170
ACG1V,3/10/2008,0.6,0.6,0.6,0.6,509
ACG1V,6/10/2008,0.6,0.5,0.7,0.6,34366
ACG1V,7/10/2008,0.6,0.5,0.6,0.6,7139
ACG1V,8/10/2008,0.7,0.6,0.7,0.6,11665
ACG1V,9/10/2008,0.6,0.6,0.6,0.6,20564
ACG1V,10/10/2008,0.6,0.6,0.6,0.6,7329
ACG1V,13/10/2008,0.6,0.6,0.6,0.6,5474
ACG1V,14/10/2008,0.6,0.6,0.7,0.7,15865
ACG1V,15/10/2008,0.7,0.6,0.7,0.7,2709
ACG1V,16/10/2008,0.7,0.7,1,0.9,93904
ACG1V,17/10/2008,0.9,0.8,0.9,0.8,27153
ACG1V,20/10/2008,0.9,0.7,0.9,0.7,14333
ACG1V,21/10/2008,0.8,0.7,0.8,0.7,11156
ACG1V,22/10/2008,0.8,0.8,0.8,0.8,8209
ACG1V,23/10/2008,0.8,0.7,0.8,0.8,3499
ACG1V,24/10/2008,0.7,0.6,0.7,0.6,101282
ACG1V,27/10/2008,0.7,0.5,0.7,0.6,30025
ACG1V,28/10/2008,0.6,0.6,0.6,0.6,9099
ACG1V,29/10/2008,0.6,0.6,0.7,0.7,17252
ACG1V,30/10/2008,0.6,0.6,0.7,0.6,4809
ACG1V,31/10/2008,0.7,0.6,0.7,0.6,1749
ACG1V,3/11/2008,0.6,0.6,0.6,0.6,3008
ACG1V,4/11/2008,0.7,0.7,0.7,0.7,1159
ACG1V,5/11/2008,0.7,0.7,0.7,0.7,2623
ACG1V,6/11/2008,0.6,0.6,0.7,0.6,4469
ACG1V,7/11/2008,0.6,0.6,0.6,0.6,8726
ACG1V,10/11/2008,0.6,0.6,0.7,0.6,60743
ACG1V,11/11/2008,0.6,0.5,0.6,0.6,22099
ACG1V,12/11/2008,0.6,0.5,0.6,0.6,40699
ACG1V,13/11/2008,0.6,0.6,0.7,0.6,43755
ACG1V,14/11/2008,0.6,0.5,0.6,0.6,25779
ACG1V,17/11/2008,0.6,0.6,0.6,0.6,999
ACG1V,18/11/2008,0.6,0.5,0.6,0.6,5084
ACG1V,19/11/2008,0.6,0.5,0.6,0.6,16449
ACG1V,20/11/2008,0.6,0.5,0.6,0.6,1199
ACG1V,21/11/2008,0.6,0.5,0.6,0.6,554
ACG1V,24/11/2008,0.6,0.5,0.6,0.6,5103
ACG1V,25/11/2008,0.5,0.5,0.6,0.6,2532
ACG1V,26/11/2008,0.5,0.5,0.6,0.6,2068
ACG1V,27/11/2008,0.6,0.5,0.6,0.5,11122
ACG1V,28/11/2008,0.6,0.5,0.6,0.6,7174
ACG1V,1/12/2008,0.5,0.5,0.6,0.5,9669
ACG1V,2/12/2008,0.5,0.5,0.6,0.5,11832
ACG1V,3/12/2008,0.5,0.5,0.5,0.5,100
ACG1V,4/12/2008,0.5,0.5,0.6,0.6,4169
ACG1V,5/12/2008,0.6,0.5,0.6,0.6,5800
ACG1V,8/12/2008,0.6,0.5,0.6,0.6,9449
ACG1V,9/12/2008,0.5,0.5,0.5,0.5,2199
ACG1V,10/12/2008,0.5,0.5,0.5,0.5,1749
ACG1V,11/12/2008,0.5,0.5,0.6,0.5,3989
ACG1V,12/12/2008,0.5,0.5,0.6,0.5,2681
ACG1V,15/12/2008,0.5,0.5,0.6,0.6,109992
ACG1V,16/12/2008,0.5,0.4,0.5,0.5,5679
ACG1V,17/12/2008,0.5,0.5,0.5,0.5,2876
ACG1V,18/12/2008,0.5,0.4,0.5,0.4,12266
ACG1V,19/12/2008,0.5,0.5,0.5,0.5,7655
ACG1V,22/12/2008,0.5,0.4,0.6,0.6,3649
ACG1V,23/12/2008,0.6,0.5,0.6,0.6,2709
ACG1V,29/12/2008,0.5,0.5,0.6,0.6,7131
ACG1V,30/12/2008,0.5,0.5,0.6,0.6,14168
ACG1V,2/1/2009,0.6,0.5,0.6,0.6,7764
ACG1V,5/1/2009,0.6,0.6,0.6,0.6,6989
ACG1V,7/1/2009,0.6,0.6,0.6,0.6,229
ACG1V,8/1/2009,0.6,0.6,0.6,0.6,650
ACG1V,9/1/2009,0.6,0.6,0.6,0.6,4999
ACG1V,12/1/2009,0.6,0.6,0.6,0.6,1056
ACG1V,13/1/2009,0.6,0.5,0.6,0.5,3468
ACG1V,14/1/2009,0.5,0.5,0.5,0.5,13999
ACG1V,15/1/2009,0.5,0.5,0.6,0.6,1122
ACG1V,19/1/2009,0.6,0.6,0.6,0.6,1099
ACG1V,20/1/2009,0.6,0.5,0.6,0.6,11068
ACG1V,21/1/2009,0.5,0.5,0.6,0.6,540
ACG1V,22/1/2009,0.6,0.6,0.6,0.6,644
